OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0003357,2016-05-16,MD,NXH,Distributor,50,25.03
SO - 0003389,2016-10-06,NY,NXH,Distributor,19,52.35
SO - 0003402,2015-08-23,SC,NXH,Distributor,17,12.69
SO - 0003416,2015-02-27,MS,NXH,Distributor,44,14.05
SO - 0003423,2016-01-20,IN,NXH,Distributor,45,29.79
SO - 0003461,2015-10-30,CO,NXH,Distributor,18,29.39
SO - 0003474,2016-05-14,FL,NXH,Distributor,51,13.3
SO - 0003498,2016-03-26,DC,NXH,Distributor,27,68.4
SO - 0003544,2015-10-26,OR,NXH,Distributor,24,57.66
SO - 0003580,2016-05-29,MS,NXH,Distributor,21,34.42
SO - 0003602,2015-03-27,MO,NXH,Distributor,30,29.9
SO - 0003619,2016-07-05,MI,NXH,Distributor,48,39.86
SO - 0003623,2015-06-30,IN,NXH,Distributor,38,35.32
SO - 0003651,2016-03-30,NC,NXH,Distributor,25,68.18
SO - 0003658,2015-11-01,PA,NXH,Distributor,33,25.65
SO - 0003680,2016-06-01,IA,NXH,Distributor,38,69.35
SO - 0003689,2015-12-13,MO,NXH,Distributor,49,187.89
SO - 0003723,2015-09-13,CA,NXH,Distributor,34,172.16
SO - 0003741,2016-06-05,KY,NXH,Distributor,47,60.63
SO - 0003753,2015-04-07,NV,NXH,Distributor,18,12.44
SO - 0003762,2015-04-21,OR,NXH,Distributor,26,170.7
SO - 0003830,2015-06-29,NM,NXH,Distributor,40,16.4
SO - 0003838,2015-01-18,CO,NXH,Distributor,16,18.96
SO - 0003849,2015-03-31,OR,NXH,Distributor,23,26.59
SO - 0003912,2016-09-06,IN,NXH,Distributor,17,61.42
SO - 0003931,2016-04-30,MO,NXH,Distributor,49,30.68
SO - 0003939,2016-05-31,PA,NXH,Distributor,50,29.88
SO - 0003978,2016-05-01,RI,NXH,Distributor,20,7.52
SO - 0003994,2015-01-08,TX,NXH,Distributor,24,26.72
SO - 0004033,2016-02-15,MD,NXH,Distributor,29,14.79
SO - 0004057,2016-07-02,KS,NXH,Distributor,44,16.58
SO - 0004086,2016-04-20,NE,NXH,Distributor,48,19.02
SO - 0004105,2016-05-15,TN,NXH,Distributor,34,35.92
SO - 0004110,2016-06-30,NM,NXH,Distributor,52,63.0
SO - 0004134,2016-06-29,TX,NXH,Distributor,31,19.76
SO - 0004158,2015-01-29,MD,NXH,Distributor,17,184.87
SO - 0004165,2016-03-17,MT,NXH,Distributor,28,17.6
SO - 0004188,2015-11-10,ID,NXH,Distributor,47,38.77
SO - 0004216,2015-02-27,CA,NXH,Distributor,22,14.86
SO - 0004246,2016-02-18,LA,NXH,Distributor,50,57.89
SO - 0004273,2015-06-12,OR,NXH,Distributor,50,91.1
SO - 0004311,2016-05-02,CA,NXH,Distributor,23,20.28
SO - 0004374,2016-10-02,PA,NXH,Distributor,34,29.25
SO - 0004385,2015-11-05,NV,NXH,Distributor,42,57.98
SO - 0004410,2016-09-03,VA,NXH,Distributor,26,10.57
SO - 0004422,2015-12-25,MA,NXH,Distributor,41,16.88
SO - 0004428,2015-04-17,TN,NXH,Distributor,31,11.15
SO - 0004458,2015-11-24,KS,NXH,Distributor,35,56.8
SO - 0004500,2016-01-21,UT,NXH,Distributor,52,25.42
SO - 0004587,2015-11-30,CA,NXH,Distributor,35,24.42
SO - 0004596,2015-02-09,MT,NXH,Distributor,45,6.65
SO - 0004616,2015-01-21,UT,NXH,Distributor,48,11.43
SO - 0004659,2015-11-15,NE,NXH,Distributor,41,156.69
SO - 0004673,2015-08-07,PA,NXH,Distributor,23,27.15
SO - 0004746,2016-03-04,TX,NXH,Distributor,23,64.37
SO - 0004767,2016-07-03,IL,NXH,Distributor,49,27.76
SO - 0004772,2015-01-10,IL,NXH,Distributor,39,24.86
SO - 0004774,2015-09-08,MT,NXH,Distributor,51,11.68
SO - 0004873,2015-02-04,CT,NXH,Distributor,41,31.03
SO - 0004888,2015-09-21,IL,NXH,Distributor,22,63.67
SO - 0004893,2015-03-28,KY,NXH,Distributor,44,75.83
SO - 0004930,2016-03-13,ID,NXH,Distributor,36,27.42
SO - 0004951,2015-02-07,TN,NXH,Distributor,26,7.45
SO - 0004963,2015-02-09,MO,NXH,Distributor,16,56.01
SO - 0005029,2015-07-18,NC,NXH,Distributor,47,66.04
SO - 0005030,2015-01-31,AL,NXH,Distributor,47,14.53
SO - 0005058,2015-01-12,OR,NXH,Distributor,18,6.62
SO - 0005102,2015-01-19,AZ,NXH,Distributor,46,27.66
SO - 0005105,2016-05-04,NM,NXH,Distributor,15,27.4
SO - 0005141,2015-01-26,UT,NXH,Distributor,17,7.04
SO - 0005159,2015-04-04,ID,NXH,Distributor,16,31.81
SO - 0005178,2015-08-11,IN,NXH,Distributor,19,31.26
SO - 0005202,2015-05-19,MA,NXH,Distributor,37,28.46
SO - 0005220,2015-11-12,TX,NXH,Distributor,35,25.02
SO - 0005228,2016-06-01,SC,NXH,Distributor,46,26.05
SO - 0005256,2015-05-21,UT,NXH,Distributor,17,7.6
SO - 0005268,2015-08-07,CA,NXH,Distributor,46,61.88
SO - 0005302,2015-07-05,ID,NXH,Distributor,25,27.12
SO - 0005345,2015-07-18,TN,NXH,Distributor,46,16.52
SO - 0005411,2016-03-22,OR,NXH,Distributor,28,29.4
SO - 0005432,2015-06-29,ME,NXH,Distributor,43,83.73
SO - 0005448,2015-10-28,IN,NXH,Distributor,48,25.76
SO - 0005458,2016-03-29,PA,NXH,Distributor,26,17.43
SO - 0005460,2016-12-02,NV,NXH,Distributor,22,12.72
SO - 0005503,2015-11-01,CA,NXH,Distributor,29,30.95
SO - 0005507,2015-10-20,KS,NXH,Distributor,50,65.35
SO - 0005583,2016-01-27,CA,NXH,Distributor,15,30.32
SO - 0005636,2015-03-30,UT,NXH,Distributor,20,7.24
SO - 0005649,2015-07-13,NV,NXH,Distributor,45,11.05
SO - 0005655,2015-07-16,NV,NXH,Distributor,19,72.16
SO - 0005700,2015-10-28,NM,NXH,Distributor,43,27.15
SO - 0005791,2015-09-16,TN,NXH,Distributor,46,32.48
SO - 0005818,2015-06-27,MI,NXH,Distributor,17,167.89
SO - 0005821,2015-01-30,MA,NXH,Distributor,28,12.34
SO - 0005825,2015-11-23,WV,NXH,Distributor,17,25.09
SO - 0005828,2015-10-11,IL,NXH,Distributor,17,37.06
SO - 0005845,2015-05-25,ME,NXH,Distributor,19,10.47
SO - 0005864,2015-05-02,KY,NXH,Distributor,19,31.52
SO - 0005887,2015-06-09,IN,NXH,Distributor,25,75.05
SO - 0005898,2016-01-02,KS,NXH,Distributor,50,24.49
SO - 0005912,2016-02-22,IL,NXH,Distributor,52,33.65
SO - 0005959,2015-12-17,OR,NXH,Distributor,52,50.68
SO - 0006083,2016-01-17,NC,NXH,Distributor,18,70.09
SO - 0006127,2015-02-05,MT,NXH,Distributor,38,33.13
SO - 0006159,2015-08-16,TN,NXH,Distributor,31,29.63
SO - 0006269,2015-01-09,IL,NXH,Distributor,16,11.06
SO - 0006276,2016-06-20,TN,NXH,Distributor,20,70.79
SO - 0006294,2015-05-10,FL,NXH,Distributor,27,11.78
SO - 0006313,2015-04-26,LA,NXH,Distributor,33,87.55
SO - 0006329,2015-11-06,TN,NXH,Distributor,41,19.12
SO - 0006384,2016-02-27,AR,NXH,Distributor,34,6.8
SO - 0006476,2015-03-31,OR,NXH,Distributor,52,160.43
SO - 0006499,2015-08-06,MD,NXH,Distributor,22,30.54
SO - 0006532,2015-03-19,TX,NXH,Distributor,20,16.73
SO - 0006569,2015-01-10,ID,NXH,Distributor,44,19.21
SO - 0006592,2015-01-03,KY,NXH,Distributor,22,65.48
SO - 0006625,2016-05-26,NY,NXH,Distributor,44,26.73
SO - 0006631,2015-01-07,OK,NXH,Distributor,15,11.13
SO - 0006703,2015-03-19,UT,NXH,Distributor,22,6.04
SO - 0006717,2016-11-03,MO,NXH,Distributor,29,10.96
SO - 0006745,2016-02-19,KS,NXH,Distributor,27,79.67
SO - 0006748,2016-06-30,TN,NXH,Distributor,49,82.84
SO - 0006750,2015-03-08,UT,NXH,Distributor,48,10.59
SO - 0006772,2015-04-15,IN,NXH,Distributor,47,27.08
SO - 0006784,2015-08-29,ID,NXH,Distributor,26,28.64
SO - 0006795,2015-09-13,IN,NXH,Distributor,49,34.89
SO - 0006807,2016-08-01,VA,NXH,Distributor,17,50.19
SO - 0006843,2015-03-14,NY,NXH,Distributor,38,11.87
SO - 0006866,2015-07-19,OK,NXH,Distributor,38,36.76
SO - 0006952,2015-10-31,OR,NXH,Distributor,21,26.8
SO - 0007015,2015-05-02,OR,NXH,Distributor,40,66.64
SO - 0007022,2015-09-20,MD,NXH,Distributor,40,30.61
SO - 0007030,2015-08-18,WV,NXH,Distributor,47,28.16
SO - 0007066,2015-10-14,IL,NXH,Distributor,35,69.18
SO - 0007102,2016-02-25,MI,NXH,Distributor,15,10.51
SO - 0007142,2015-01-19,IA,NXH,Distributor,37,7.73
SO - 0007143,2016-06-22,MS,NXH,Distributor,21,34.22
SO - 0007163,2015-03-10,CA,NXH,Distributor,40,60.52
SO - 0007175,2015-04-13,GA,NXH,Distributor,29,29.97
SO - 0007189,2016-11-01,NY,NXH,Distributor,17,10.41
SO - 0007236,2015-08-19,SC,NXH,Distributor,43,17.57
SO - 0007274,2015-07-26,KY,NXH,Distributor,25,20.3
SO - 0007307,2015-06-21,CA,NXH,Distributor,47,28.01
SO - 0007312,2015-09-19,OR,NXH,Distributor,21,25.79
SO - 0007337,2015-09-07,UT,NXH,Distributor,52,61.23
SO - 0007351,2015-11-11,TN,NXH,Distributor,36,25.91
SO - 0007381,2015-06-24,OR,NXH,Distributor,47,71.37
SO - 0007387,2015-10-24,MD,NXH,Distributor,36,19.04
SO - 0007402,2015-01-23,MT,NXH,Distributor,34,27.01
SO - 0007455,2015-07-31,AL,NXH,Distributor,17,27.44
SO - 0007463,2015-02-08,WV,NXH,Distributor,37,27.3
SO - 0007485,2015-06-30,NY,NXH,Distributor,48,78.82
SO - 0007531,2015-08-22,NE,NXH,Distributor,52,63.9
SO - 0007672,2015-08-20,OK,NXH,Distributor,37,30.96
SO - 0007679,2016-04-20,TX,NXH,Distributor,24,70.33
SO - 0007701,2015-07-28,MS,NXH,Distributor,42,84.73
SO - 0007719,2015-03-27,FL,NXH,Distributor,39,181.43
SO - 0007743,2016-03-14,ND,NXH,Distributor,25,37.08
SO - 0007753,2015-06-26,CA,NXH,Distributor,32,31.94
SO - 0007792,2016-03-14,LA,NXH,Distributor,50,27.87
SO - 0007827,2015-09-17,UT,NXH,Distributor,20,6.81
SO - 0007834,2015-12-27,KS,NXH,Distributor,24,14.85
SO - 0007847,2015-10-27,UT,NXH,Distributor,20,25.13
SO - 0007858,2016-05-30,MT,NXH,Distributor,38,54.27
SO - 0007925,2015-01-16,CA,NXH,Distributor,31,35.33
SO - 0007928,2016-01-27,MI,NXH,Distributor,22,38.06
SO - 0007946,2015-02-15,WA,NXH,Distributor,17,27.2
SO - 0007974,2016-05-18,KS,NXH,Distributor,17,18.57
SO - 0008003,2015-09-20,TN,NXH,Distributor,36,26.83
SO - 0008014,2015-03-26,NM,NXH,Distributor,32,36.79
SO - 0008020,2015-09-24,UT,NXH,Distributor,43,32.94
SO - 0008039,2015-11-08,UT,NXH,Distributor,38,18.98
SO - 0008096,2016-05-01,AZ,NXH,Distributor,28,14.1
SO - 000121,2015-05-24,MO,GUT,Distributor,38,33.12
SO - 000137,2015-05-06,IN,GUT,Distributor,51,16.77
SO - 000186,2015-01-30,ND,GUT,Distributor,29,54.87
SO - 000210,2015-03-14,SD,GUT,Distributor,40,16.15
SO - 000228,2016-08-01,ID,GUT,Distributor,27,76.58
SO - 000238,2015-09-30,RI,GUT,Distributor,31,50.23
SO - 000268,2015-08-08,MO,GUT,Distributor,17,16.03
SO - 000313,2016-04-01,MA,GUT,Distributor,32,6.75
SO - 000314,2015-01-25,MO,GUT,Distributor,36,59.98
SO - 000322,2015-09-09,NV,GUT,Distributor,32,27.62
SO - 000397,2015-08-24,OR,GUT,Distributor,40,30.07
SO - 000421,2016-04-18,IN,GUT,Distributor,30,32.69
SO - 000427,2016-01-19,IL,GUT,Distributor,18,11.37
SO - 000491,2015-12-17,DC,GUT,Distributor,28,35.97
SO - 000508,2016-03-29,WY,GUT,Distributor,47,18.03
SO - 000509,2015-02-23,CA,GUT,Distributor,23,78.62
SO - 000581,2015-07-11,TN,GUT,Distributor,21,11.39
SO - 000600,2015-03-14,OR,GUT,Distributor,22,29.69
SO - 000614,2015-06-21,TN,GUT,Distributor,34,65.04
SO - 000622,2015-08-19,DE,GUT,Distributor,38,93.62
SO - 000629,2015-11-15,MO,GUT,Distributor,28,11.98
SO - 000630,2015-07-19,TX,GUT,Distributor,45,38.09
SO - 000677,2016-03-06,ID,GUT,Distributor,44,18.4
SO - 000710,2016-07-03,NV,GUT,Distributor,39,32.21
SO - 000715,2015-03-23,MO,GUT,Distributor,21,62.51
SO - 000751,2015-05-31,OR,GUT,Distributor,42,67.31
SO - 000774,2015-08-12,WY,GUT,Distributor,25,6.55
SO - 000781,2015-05-07,PA,GUT,Distributor,47,150.71
SO - 000787,2015-05-25,CT,GUT,Distributor,32,25.62
SO - 000807,2015-07-19,MA,GUT,Distributor,28,18.9
SO - 000825,2016-02-24,IN,GUT,Distributor,45,18.98
SO - 000832,2016-01-16,DC,GUT,Distributor,49,16.26
SO - 000835,2015-02-15,MS,GUT,Distributor,27,6.79
SO - 000851,2016-05-28,AR,GUT,Distributor,30,11.28
SO - 000857,2015-12-24,MO,GUT,Distributor,36,75.08
SO - 000858,2015-09-08,WY,GUT,Distributor,48,53.29
SO - 000860,2015-07-10,NY,GUT,Distributor,16,28.7
SO - 000878,2015-01-23,MO,GUT,Distributor,47,87.14
SO - 000932,2016-05-20,VA,GUT,Distributor,36,79.0
SO - 000949,2015-10-02,UT,GUT,Distributor,21,31.31
SO - 000970,2015-03-10,CA,GUT,Distributor,15,7.06
SO - 000975,2015-11-08,NE,GUT,Distributor,34,93.39
SO - 000977,2015-01-15,VA,GUT,Distributor,22,36.77
SO - 0001003,2016-08-03,MO,GUT,Distributor,20,16.4
SO - 0001040,2015-04-23,WY,GUT,Distributor,21,26.67
SO - 0001081,2016-03-16,ME,GUT,Distributor,36,30.66
SO - 0001090,2016-05-13,SC,GUT,Distributor,31,34.56
SO - 0001100,2015-06-02,KY,GUT,Distributor,19,65.54
SO - 0001182,2016-05-31,ND,GUT,Distributor,38,36.65
SO - 0001212,2015-04-03,NC,GUT,Distributor,51,26.89
SO - 0001218,2016-12-04,DE,GUT,Distributor,15,25.6
SO - 0001232,2016-06-13,KY,GUT,Distributor,43,10.52
SO - 0001284,2016-03-23,MA,GUT,Distributor,44,33.74
SO - 0001305,2015-10-23,VA,GUT,Distributor,34,18.52
SO - 0001319,2015-01-18,TN,GUT,Distributor,49,14.09
SO - 0001369,2015-12-18,CA,GUT,Distributor,45,31.7
SO - 0001383,2015-05-17,CO,GUT,Distributor,27,25.62
SO - 0001399,2015-08-23,OH,GUT,Distributor,52,7.62
SO - 0001409,2015-09-26,MI,GUT,Distributor,47,13.44
SO - 0001416,2015-11-04,KS,GUT,Distributor,34,26.04
SO - 0001527,2016-01-29,IN,GUT,Distributor,45,30.13
SO - 0001531,2015-12-01,UT,GUT,Distributor,37,35.83
SO - 0001554,2016-12-04,CT,GUT,Distributor,48,38.14
SO - 0001602,2015-11-09,CA,GUT,Distributor,42,11.54
SO - 0001610,2016-02-16,IL,GUT,Distributor,27,57.05
SO - 0001649,2015-03-10,TN,GUT,Distributor,15,72.69
SO - 0001655,2016-05-27,UT,GUT,Distributor,23,50.05
SO - 0001706,2015-01-12,CA,GUT,Distributor,21,16.43
SO - 0001742,2015-02-20,WI,GUT,Distributor,35,24.11
SO - 0001756,2015-09-05,MT,GUT,Distributor,40,31.85
SO - 0001778,2016-04-26,ME,GUT,Distributor,25,6.98
SO - 0001782,2015-10-17,VA,GUT,Distributor,44,10.61
SO - 0001801,2016-07-05,IA,GUT,Distributor,17,37.43
SO - 0001803,2015-10-22,MA,GUT,Distributor,33,11.27
SO - 0001842,2016-05-03,MA,GUT,Distributor,16,26.16
SO - 0001848,2016-03-15,DC,GUT,Distributor,16,11.5
SO - 0001855,2015-01-06,NE,GUT,Distributor,40,31.32
SO - 0001918,2015-08-27,NE,GUT,Distributor,44,16.0
SO - 0001982,2015-12-26,IA,GUT,Distributor,43,36.88
SO - 0001996,2015-09-21,FL,GUT,Distributor,26,16.5
SO - 0002034,2015-09-02,IL,GUT,Distributor,42,55.82
SO - 0002058,2016-02-18,UT,GUT,Distributor,40,184.95
SO - 0002080,2015-04-17,KY,GUT,Distributor,48,34.32
SO - 0002112,2016-02-01,MO,GUT,Distributor,36,11.71
SO - 0002125,2015-05-24,FL,GUT,Distributor,35,40.24
SO - 0002141,2015-10-02,DE,GUT,Distributor,16,25.21
SO - 0002143,2015-05-10,FL,GUT,Distributor,23,28.54
SO - 0002149,2015-10-14,MA,GUT,Distributor,19,40.04
SO - 0002174,2016-12-03,NM,GUT,Distributor,21,30.18
SO - 0002214,2015-12-01,IL,GUT,Distributor,16,13.7
SO - 0002256,2016-04-03,SD,GUT,Distributor,47,80.84
SO - 0002276,2016-02-17,MD,GUT,Distributor,52,11.58
SO - 0002289,2016-06-02,WA,GUT,Distributor,50,32.49
SO - 0002305,2016-04-25,NH,GUT,Distributor,16,37.89
SO - 0002312,2015-09-21,WV,GUT,Distributor,46,53.7
SO - 0002359,2015-11-02,AR,GUT,Distributor,30,13.01
SO - 0002361,2016-05-18,MT,GUT,Distributor,23,61.83
SO - 0002413,2016-03-22,NH,GUT,Distributor,45,66.38
SO - 0002448,2015-02-09,UT,GUT,Distributor,17,63.82
SO - 0002453,2016-12-06,AZ,GUT,Distributor,24,67.69
SO - 0002494,2015-08-06,WV,GUT,Distributor,21,26.42
SO - 0002509,2016-02-26,MA,GUT,Distributor,33,27.82
SO - 0002511,2015-10-18,MN,GUT,Distributor,19,15.09
SO - 0002520,2015-04-30,AZ,GUT,Distributor,51,35.88
SO - 0002542,2015-07-01,MD,GUT,Distributor,22,31.71
SO - 0002549,2015-09-08,MS,GUT,Distributor,42,16.25
SO - 0002560,2015-12-28,TN,GUT,Distributor,48,60.58
SO - 0002569,2015-09-06,MT,GUT,Distributor,41,16.48
SO - 0002581,2015-10-10,MD,GUT,Distributor,31,20.24
SO - 0002620,2015-03-03,MN,GUT,Distributor,39,18.57
SO - 0002622,2016-06-21,KS,GUT,Distributor,41,38.38
SO - 0002626,2016-12-02,NJ,GUT,Distributor,23,150.74
SO - 0002757,2015-03-19,PA,GUT,Distributor,24,37.5
SO - 0002822,2015-10-31,MI,GUT,Distributor,22,68.94
SO - 0002831,2015-06-10,UT,GUT,Distributor,35,27.26
SO - 0002854,2015-06-20,TN,GUT,Distributor,32,32.41
SO - 0002855,2016-05-05,TX,GUT,Distributor,52,10.14
SO - 0002884,2015-12-01,ME,GUT,Distributor,28,25.18
SO - 0002910,2015-10-11,DE,GUT,Distributor,38,53.16
SO - 0002912,2016-11-02,KY,GUT,Distributor,16,27.4
SO - 0002918,2016-06-26,MA,GUT,Distributor,29,63.07
SO - 0002934,2016-01-17,NV,GUT,Distributor,33,25.14
SO - 0002957,2015-02-02,WA,GUT,Distributor,23,30.66
SO - 0002960,2015-05-06,TN,GUT,Distributor,29,31.22
SO - 0002978,2015-02-05,IL,GUT,Distributor,43,14.98
SO - 0002982,2015-11-06,NJ,GUT,Distributor,16,89.56
SO - 0002991,2016-06-28,DE,GUT,Distributor,21,10.5
SO - 0003000,2016-01-29,OR,GUT,Distributor,45,11.1
SO - 0003006,2016-06-18,ND,GUT,Distributor,49,78.41
SO - 0003043,2015-11-16,TX,GUT,Distributor,21,17.21
SO - 0003048,2016-03-18,IN,GUT,Distributor,44,56.16
SO - 0003049,2016-06-27,NV,GUT,Distributor,20,79.05
SO - 0003088,2016-06-02,WV,GUT,Distributor,30,27.2
SO - 0003124,2015-02-23,KS,GUT,Distributor,48,64.66
SO - 0003128,2015-07-29,TN,GUT,Distributor,42,18.96
SO - 0003137,2016-05-17,MI,GUT,Distributor,21,69.13
SO - 0003172,2015-05-12,VA,GUT,Distributor,22,11.91
SO - 0003179,2016-06-14,WA,GUT,Distributor,28,56.66
SO - 0003206,2016-05-24,CA,GUT,Distributor,19,38.34
SO - 0003247,2015-05-03,ID,GUT,Distributor,42,176.33
SO - 0003275,2015-10-03,NV,GUT,Distributor,18,12.59
SO - 0003290,2016-09-06,AZ,GUT,Distributor,27,40.78
SO - 0003313,2015-05-31,KS,GUT,Distributor,30,17.31
SO - 0003380,2015-02-08,MT,GUT,Distributor,38,13.03
SO - 0003404,2015-02-17,NV,GUT,Distributor,16,61.91
SO - 0003409,2015-08-21,FL,GUT,Distributor,27,26.96
SO - 0003415,2016-06-18,OR,GUT,Distributor,18,25.14
SO - 0003478,2016-04-13,CA,GUT,Distributor,18,11.41
SO - 0003494,2015-12-15,NM,GUT,Distributor,25,11.35
SO - 0003550,2016-10-01,CA,GUT,Distributor,30,14.09
SO - 0003560,2016-05-22,NE,GUT,Distributor,25,14.98
SO - 0003563,2016-10-02,UT,GUT,Distributor,19,18.31
SO - 0003565,2016-06-26,CT,GUT,Distributor,15,53.83
SO - 0003572,2016-05-25,CA,GUT,Distributor,31,32.0
SO - 0003616,2015-07-09,MN,GUT,Distributor,21,33.02
SO - 0003628,2015-03-29,FL,GUT,Distributor,17,11.27
SO - 0003647,2016-12-03,MD,GUT,Distributor,42,10.06
SO - 0003721,2015-03-28,NM,GUT,Distributor,19,58.59
SO - 0003733,2015-03-11,IL,GUT,Distributor,32,19.48
SO - 0003748,2016-10-04,FL,GUT,Distributor,35,10.97
SO - 0003750,2015-09-09,CO,GUT,Distributor,24,190.66
SO - 0003752,2016-06-23,CA,GUT,Distributor,41,56.48
SO - 0003755,2015-05-15,TN,GUT,Distributor,34,13.68
SO - 0003778,2016-03-14,MD,GUT,Distributor,22,39.96
SO - 0003785,2015-04-27,IA,GUT,Distributor,34,65.55
SO - 0003814,2015-08-30,VA,GUT,Distributor,17,28.35
SO - 0003817,2016-03-16,MO,GUT,Distributor,15,35.98
SO - 0003833,2015-02-03,NV,GUT,Distributor,34,40.46
SO - 0003880,2015-12-27,SD,GUT,Distributor,15,92.6
SO - 0003882,2015-02-24,WY,GUT,Distributor,23,18.92
SO - 0003923,2015-09-16,ID,GUT,Distributor,19,32.82
SO - 0003945,2015-06-02,MA,GUT,Distributor,50,19.41
SO - 0003992,2015-06-04,NC,GUT,Distributor,21,17.87
SO - 0003995,2015-02-26,OR,GUT,Distributor,18,11.78
SO - 0004071,2015-07-05,WI,GUT,Distributor,22,29.41
SO - 0004078,2015-12-12,IN,GUT,Distributor,24,30.27
SO - 0004099,2015-09-23,MI,GUT,Distributor,28,12.65
SO - 0004100,2015-06-20,WI,GUT,Distributor,29,67.27
SO - 0004121,2015-06-06,CO,GUT,Distributor,25,169.77
SO - 0004133,2015-06-01,FL,GUT,Distributor,24,32.0
SO - 0004140,2015-08-04,VA,GUT,Distributor,49,31.31
SO - 0004149,2015-09-16,DE,GUT,Distributor,26,64.2
SO - 0004152,2016-03-01,MT,GUT,Distributor,50,51.45
SO - 0004164,2016-08-02,AR,GUT,Distributor,17,54.1
SO - 0004184,2015-02-12,UT,GUT,Distributor,36,7.36
SO - 0004211,2016-06-20,MO,GUT,Distributor,40,191.0
SO - 0004218,2016-06-27,VT,GUT,Distributor,18,31.54
SO - 0004242,2015-08-10,MA,GUT,Distributor,50,66.87
SO - 0004270,2015-03-17,NC,GUT,Distributor,41,10.83
SO - 0004280,2015-04-07,OR,GUT,Distributor,36,62.52
SO - 0004285,2016-09-02,MO,GUT,Distributor,18,34.59
SO - 0004317,2016-03-03,ME,GUT,Distributor,30,34.98
SO - 0004389,2015-05-05,DC,GUT,Distributor,41,151.87
SO - 0004395,2016-11-05,NC,GUT,Distributor,35,33.34
SO - 0004425,2015-05-28,VA,GUT,Distributor,22,7.54
SO - 0004441,2015-03-17,KY,GUT,Distributor,20,51.09
SO - 0004564,2015-01-30,SD,GUT,Distributor,51,85.7
SO - 0004570,2015-07-03,AL,GUT,Distributor,42,11.76
SO - 0004578,2015-03-21,MD,GUT,Distributor,51,11.81
SO - 0004583,2016-03-25,NV,GUT,Distributor,16,152.98
SO - 0004657,2015-10-13,TX,GUT,Distributor,45,28.14
SO - 0004674,2015-08-02,RI,GUT,Distributor,52,28.39
SO - 0004689,2015-03-28,NM,GUT,Distributor,19,17.52
SO - 0004718,2015-03-16,NJ,GUT,Distributor,37,50.3
SO - 0004722,2016-06-28,TN,GUT,Distributor,35,26.27
SO - 0004738,2015-09-10,MO,GUT,Distributor,27,19.67
SO - 0004742,2015-10-04,PA,GUT,Distributor,25,26.89
SO - 0004760,2016-01-16,WA,GUT,Distributor,18,29.52
SO - 0004805,2016-01-25,AR,GUT,Distributor,35,13.58
SO - 0004814,2015-08-31,LA,GUT,Distributor,52,35.44
SO - 0004835,2015-07-19,TX,GUT,Distributor,49,18.62
SO - 0004856,2016-02-06,TN,GUT,Distributor,28,26.59
SO - 0004872,2015-02-28,NV,GUT,Distributor,49,36.46
SO - 0004878,2015-07-27,NC,GUT,Distributor,51,71.28
SO - 0004880,2015-04-07,ID,GUT,Distributor,38,26.93
SO - 0004895,2015-12-02,SD,GUT,Distributor,33,178.11
SO - 0004899,2015-12-11,TN,GUT,Distributor,42,31.92
SO - 0004900,2016-03-13,MA,GUT,Distributor,42,11.56
SO - 0004911,2016-05-16,LA,GUT,Distributor,36,29.97
SO - 0004952,2015-03-22,UT,GUT,Distributor,22,39.88
SO - 0004968,2015-07-01,IN,GUT,Distributor,38,32.94
SO - 0004994,2015-07-27,UT,GUT,Distributor,23,11.05
SO - 0005019,2015-01-16,IN,GUT,Distributor,19,40.06
SO - 0005062,2015-11-16,SD,GUT,Distributor,18,53.05
SO - 0005082,2016-04-28,SC,GUT,Distributor,48,51.08
SO - 0005087,2016-08-05,WA,GUT,Distributor,34,30.3
SO - 0005114,2015-12-03,TN,GUT,Distributor,52,10.06
SO - 0005116,2015-11-21,ID,GUT,Distributor,26,39.9
SO - 0005180,2016-04-02,WY,GUT,Distributor,31,7.38
SO - 0005183,2015-08-09,IL,GUT,Distributor,27,27.31
SO - 0005210,2015-11-18,IL,GUT,Distributor,22,28.01
SO - 0005231,2015-12-09,MI,GUT,Distributor,39,37.97
SO - 0005277,2015-06-07,NE,GUT,Distributor,32,26.83
SO - 0005283,2015-06-07,ND,GUT,Distributor,51,80.9
SO - 0005300,2015-07-08,GA,GUT,Distributor,37,20.13
SO - 0005303,2016-06-28,NM,GUT,Distributor,47,19.03
SO - 0005304,2015-12-26,NV,GUT,Distributor,31,36.02
SO - 0005316,2015-08-27,UT,GUT,Distributor,42,18.34
SO - 0005420,2016-09-01,MO,GUT,Distributor,31,34.45
SO - 0005456,2015-11-05,CA,GUT,Distributor,30,57.99
SO - 0005459,2016-01-21,OK,GUT,Distributor,45,12.48
SO - 0005482,2015-06-14,ME,GUT,Distributor,47,33.29
SO - 0005534,2015-03-11,TN,GUT,Distributor,15,29.33
SO - 0005536,2016-11-01,SD,GUT,Distributor,23,20.17
SO - 0005537,2016-10-03,KS,GUT,Distributor,52,16.25
SO - 0005587,2015-08-19,NM,GUT,Distributor,50,10.05
SO - 0005599,2016-06-04,NE,GUT,Distributor,46,39.57
SO - 0005617,2015-08-04,FL,GUT,Distributor,17,11.76
SO - 0005630,2015-01-12,VA,GUT,Distributor,18,17.19
SO - 0005660,2016-04-17,IA,GUT,Distributor,31,25.04
SO - 0005695,2015-06-16,NM,GUT,Distributor,52,28.89
